artDate,artTitle,artContent,sentence,LLM,情緒,文章分類
2024-01-24 12:31:06,新聞挪威道路救援公司極寒環境中電動車妥,我不是特牌或是任何電動車車主但這幾天說真的我覺得部分媒體跟有心人要拿極寒氣候來黑電動車是很明顯抹黑過頭像是東森先射箭再畫靶硬是要說天冷影響車主讓車主有里程焦慮結果被訪問的車主說他根本沒焦慮實用上也沒有焦慮問題合歡山那個溫度根本不是對電池本身影響開暖氣的影響還比較多特斯拉新款的還有裝熱泵降低冷天暖氣的電耗我是不知道其他牌子怎樣啦要冷到物理上會影響電池那是要零下負很多度像是中國東北日本北部美歐中高緯度區域但三元鋰也就影響左右至少要到零下度才會影響比較大影響比較大的是磷酸鐵鋰度影響容量因素左右度大概大概要到度才會很剩下台灣環境根本不到那個溫度更別提合歡山了另外極端氣候也會影響內燃機汽車太冷也會影響油車電池啟動馬達導致油車發不起來油車裝了一堆鉛酸電池度的時候容量因素也只剩下如果不是新的電池健康度差一點搞不好度電池就掛了發不起來或是柴油車冷天就不好發這是因為柴油車是壓縮爆燃沒有火星塞柴油在度甚至可能會導致油路部分凝固天冷的時候內燃機汽車也是要熱車才能正常運行極端氣候對電動車獨有的問題主要還是會冷到物理上影響電池讓里程變短但也不是每種電池影響都那麼大明明就是有科學研究的事情隨手能搜尋到但是連查都懶得查就直接買單媒體報導還有我看到一個特斯拉的把手凍住按不下去但同樣的情形是不是油車把手也會凍住拉不開何況也不是每個電動車把手都設計的跟特斯拉一樣這都很值得討論但媒體瘋狂的報電動車的問題好像只有油車才能在極端氣候中正常運行實際上根本就不是,我不是特牌或是任何電動車車主但這幾天說真的我覺得部分媒體跟有心人要拿極寒氣候來黑電動車是很明顯抹黑過頭像是東森先射箭再畫靶硬是要說天冷影響車主讓車主有里程焦慮結果被訪問的車主說他根本沒焦慮實用上也沒有焦慮問題合歡山那個溫度根本不是對電池本身影響開暖氣的影響還比較多特斯拉新款的還有裝熱泵降低冷天暖氣的電耗我是不知道其他牌子怎樣啦要冷到物理上會影響電池那是要零下負很多度像是中國東北日本北部美歐中高緯度區域但三元鋰也就影響左右至少要到零下度才會影響比較大影響比較大的是磷酸鐵鋰度影響容量因素左右度大概大概要到度才會很剩下台灣環境根本不到那個溫度更別提合歡山了另外極端氣候也會影響內燃機汽車太冷也會影響油車電池啟動馬達導致油車發不起來油車裝了一堆鉛酸電池度的時候容量因素也只剩下如果不是新的電池健康度差一點搞不好度電池就掛了發不起來或是柴油車冷天就不好發這是因為柴油車是壓縮爆燃沒有火星塞柴油在度甚至可能會導致油路部分凝固天冷的時候內燃機汽車也是要熱車才能正常運行極端氣候對電動車獨有的問題主要還是會冷到物理上影響電池讓里程變短但也不是每種電池影響都那麼大明明就是有科學研究的事情隨手能搜尋到但是連查都懶得查就直接買單媒體報導還有我看到一個特斯拉的把手凍住按不下去但同樣的情形是不是油車把手也會凍住拉不開何況也不是每個電動車把手都設計的跟特斯拉一樣這都很值得討論但媒體瘋狂的報電動車的問題好像只有油車才能在極端氣候中正常運行實際上根本就不是,"{""文章分類"": ""安全性方面"",""情緒"": ""負面"",}",,
2024-01-24 14:09:08,情報特斯拉集體凍在充電站前放棄充電,特斯拉沒有回覆電子郵件或電話特斯拉這車廠真屌耶這麼冷的天氣在雪地上推著兩噸重的特斯拉健身效果應該很不錯和特斯拉一起在雪地上坐上大拖車感覺真是蠻屌的體驗什麼也充不上仍然是百分之零一位名叫泰勒比爾德的特斯拉車主說他從週日下午開始就一直試圖在橡樹溪的特斯拉超級充電站給他的車充電已經過了兩天昨天在外面待了三個小時今天又在外面待了三個小時在橡樹溪的特斯拉超級充電站有幾十名特斯拉車主在拚命地給自己的汽車充電比爾德就是其中之一在芝加哥地區的其他數十個充電站人們排起了長長的隊伍外面停放著被放棄的汽車這太瘋狂了這是一場災難真的一位名叫查利斯米澤爾特斯拉車主說米澤爾最後不得不棄車而去搭一個朋友的車因為她的特斯拉充不上電了另一位車主簡潔地總結了這種情況這裡是一堆死了的機器人墓場但對於凱文薩姆拉克這樣的人來說這可不是一件好玩的事週日晚上他降落在芝加哥的奧黑爾機場來到機場的停車場才發現自己的特斯拉無法啟動了特斯拉沒有回覆電子郵件或電話但芝加哥地區的一位汽車專家表示在如此寒冷的天氣裡電動汽車車主可以做一些事情,特斯拉沒有回覆電子郵件或電話特斯拉這車廠真屌耶這麼冷的天氣在雪地上推著兩噸重的特斯拉健身效果應該很不錯和特斯拉一起在雪地上坐上大拖車感覺真是蠻屌的體驗什麼也充不上仍然是百分之零一位名叫泰勒比爾德的特斯拉車主說他從週日下午開始就一直試圖在橡樹溪的特斯拉超級充電站給他的車充電已經過了兩天昨天在外面待了三個小時今天又在外面待了三個小時在橡樹溪的特斯拉超級充電站有幾十名特斯拉車主在拚命地給自己的汽車充電比爾德就是其中之一在芝加哥地區的其他數十個充電站人們排起了長長的隊伍外面停放著被放棄的汽車這太瘋狂了這是一場災難真的一位名叫查利斯米澤爾特斯拉車主說米澤爾最後不得不棄車而去搭一個朋友的車因為她的特斯拉充不上電了另一位車主簡潔地總結了這種情況這裡是一堆死了的機器人墓場但對於凱文薩姆拉克這樣的人來說這可不是一件好玩的事週日晚上他降落在芝加哥的奧黑爾機場來到機場的停車場才發現自己的特斯拉無法啟動了特斯拉沒有回覆電子郵件或電話但芝加哥地區的一位汽車專家表示在如此寒冷的天氣裡電動汽車車主可以做一些事情,"{""文章分類"": ""使用者體驗"",""情緒"": ""負面"",}",,
2024-01-24 16:01:39,情報特斯拉集體凍在充電站前放棄充電,媒體餵你吃什麼就什麼喔我查了一下芝加哥的氣溫過去天約有幾天最冷時低到零下度夜間氣溫到零下度除非是電池本身就低電量不然這個氣溫對三元鋰來說遠不到絕望的程度總之這些車子不是被凍壞而是低電量然後再看看一個年的新聞氣象單位說芝加哥都會區某些地方低溫加上凜冽的寒風感覺上相當於攝氏零下度很多人的汽車都發動不了根本無法上班那時候可還沒幾台電動車在路上跑這些發不了的車總不會是吧應該是油車吧根據最新的避險基金趨勢報告截至月日止特斯拉是避險基金放空部位最大的個股有人黑特斯拉可以賺錢但也可能大賠賠到基金收掉想想跟著起鬨有什麼好處嗎不就是充值電黑特黑信仰而已看著特車主被打臉好爽喔這樣如果這樣就能讓人開心一下我覺得這些記者也是蠻懂作功德的,媒體餵你吃什麼就什麼喔我查了一下芝加哥的氣溫過去天約有幾天最冷時低到零下度夜間氣溫到零下度除非是電池本身就低電量不然這個氣溫對三元鋰來說遠不到絕望的程度總之這些車子不是被凍壞而是低電量然後再看看一個年的新聞氣象單位說芝加哥都會區某些地方低溫加上凜冽的寒風感覺上相當於攝氏零下度很多人的汽車都發動不了根本無法上班那時候可還沒幾台電動車在路上跑這些發不了的車總不會是吧應該是油車吧根據最新的避險基金趨勢報告截至月日止特斯拉是避險基金放空部位最大的個股有人黑特斯拉可以賺錢但也可能大賠賠到基金收掉想想跟著起鬨有什麼好處嗎不就是充值電黑特黑信仰而已看著特車主被打臉好爽喔這樣如果這樣就能讓人開心一下我覺得這些記者也是蠻懂作功德的,"{""文章分類"": ""性價比方面"",""情緒"": ""負面"",}",,
2024-01-25 11:58:31,新聞純電車年省萬開萬公里等於車免費,原文連結原文內容純電車年省萬開萬公里等於車免費小黃司機開愈多真的愈省但最大缺點竟是車子進步太快在路上看見電動車已經不稀奇如果搭到電動計程車不少人會覺得很稀奇車價相對昂貴的電動車適合拿來當營業用計程車嗎有電動計程車駕駛現身說法里程開愈多愈划算電動車相較油車的優勢有不少包含充電費比汽油便宜保養費也相對低廉多元計程車司機王先生就分享他在年月砸重本花萬買了電動車現在真的回不去了開一年多省萬開萬公里車子等於免費送有網友分享搭計程車時遇到開著的司機他說買下這輛電動車花了萬元年卻能比原來的省下萬元他每年開萬公里如果可以開到萬公里年他的車子等於免費送計程車司機解釋自己幾乎使用慢充快充每週使用不到次每月充電費用才元而已以前的油錢是元讓網友驚呼看起來電動車會是未來計程車的主流但電動車真的適合當成計程車嗎電費汽油誰便宜驚人費用曝光電費省下一半油錢根據車廠實際計算目前台灣度電約元電動車每度電至少能行駛約公里等於每公里成本僅元甚至還不到元假設每年開萬公里費用僅需萬元至於一般燃油車每公升汽油約可行駛公里假設汽油的價格是元每公升的成本大約是元費用相差將近倍每年開萬公里費用則是萬元若把從燃油車改開電動車等於省下萬多元而且開愈多省愈多就算電動車主全部都使用快充站充電每度電成本大約在到元比起汽油價格依舊相當實惠電動車運匠現身說法開過回不去儘管電動計程車仍十分稀有不過在科技業年輕人比例高的新竹市卻是蓬勃發展電動車計程車司機王先生在幾位朋友的邀約下去年月砸萬重本購入的加入多元計程車的行列目前在大新竹地區服務王先生分享和運匠聚會聊天會發現電動車司機幾乎都是年輕人為主前輩仍以傳統油電車為主就連客人有時候都會不習慣他舉例目前電動車為了降低風阻都會採用隱藏式門把有時候客人就會不知道怎麼開門只是電動車沒有引擎震動噪音開起來安靜舒服而且加速操控也非常靈活不只開車的人感受得出來就連乘客也覺得很舒服目前王先生多數客戶都是採預約制多餘時間才會出門排班唯一缺點就是充電要等王先生說由於多數乘客都是預約搭車所以他都會預留一些時間充電目前他的電動車開了半年平均每度電約是行駛公里續航力約在公里之上連續行駛個小時沒問題目前台灣超充站正快速布建中市區幾乎都找得到快充站且因為競爭激烈快充的價格也在下降王先生表示他目前在新竹離峰時段去快充每度電也僅需元其實非常實惠電費便宜保養費節省更驚人王先生分享他入行前當業務開的是傳統燃油車儘管油耗數據也很優異每公升可以開到公里以上只是油價依舊難以和電動車相提並論保養費更是天差地遠因為使用量大燃油車時代王先生每隔幾個月就去保養一次平均得花到元不等以國產燃油車來說已相當便宜換了電動車以後半年下來跑了萬公里還沒有去保養過未來表定是年去原廠換煞車油相較之下真的很省錢此外目前台灣並不收取燃料稅同時牌照稅免徵會延續到年未來政府是否會有更進一步優惠或是選擇開徵馬力稅仍是未知數電動車最大痛點車價不只貴進步快折價更快在台灣不論家用電動車營業用電動車依舊還是偏少數年台灣汽車全年銷量為萬共賣出萬輛電動車儘管電動車銷量較年成長逾但占比依舊僅約電動車昂貴的價格讓不少計程車司機卻步畢竟台灣現有電動車車價格都在萬元以上譬如豐田的電動車要價萬特斯拉價格則是萬比一般常見計程車都有一倍以上價差想要靠節省油費來回本得開上數年才行美國租車公司赫茲反而回頭要改燃油車但對於大型車隊租車公司來說要顧慮的就不只是行駛成本車價電動車難以預料的折舊成本更是是最大硬傷近期美國知名租車公司赫茲就宣布要拋售旗下萬輛電動車全面改採燃油車汽車達人謝騰輝就分析電動車最大的缺點除了價格貴還有它的進步幅度實在太快加上市場變化太快導致價格下滑更快尤其是近期特斯拉在國際上大規模降價不只車主心裡難受大型車隊更是無法負荷謝騰輝說明當電動車愈來愈普及消費者對電動車的態度從嘗鮮變得更務實也讓營業用電動車面臨更直接的成本考驗心得說明字以上現在電動車越來愈進步如果充電站能普及化我相信未來會選擇電動燃油畢竟台灣的電不貴充電站如果不用排隊就好了現在還是這點麻煩原文及網址連結心得或意見字不含標點符號,原文連結原文內容純電車年省萬開萬公里等於車免費小黃司機開愈多真的愈省但最大缺點竟是車子進步太快在路上看見電動車已經不稀奇如果搭到電動計程車不少人會覺得很稀奇車價相對昂貴的電動車適合拿來當營業用計程車嗎有電動計程車駕駛現身說法里程開愈多愈划算電動車相較油車的優勢有不少包含充電費比汽油便宜保養費也相對低廉多元計程車司機王先生就分享他在年月砸重本花萬買了電動車現在真的回不去了開一年多省萬開萬公里車子等於免費送有網友分享搭計程車時遇到開著的司機他說買下這輛電動車花了萬元年卻能比原來的省下萬元他每年開萬公里如果可以開到萬公里年他的車子等於免費送計程車司機解釋自己幾乎使用慢充快充每週使用不到次每月充電費用才元而已以前的油錢是元讓網友驚呼看起來電動車會是未來計程車的主流但電動車真的適合當成計程車嗎電費汽油誰便宜驚人費用曝光電費省下一半油錢根據車廠實際計算目前台灣度電約元電動車每度電至少能行駛約公里等於每公里成本僅元甚至還不到元假設每年開萬公里費用僅需萬元至於一般燃油車每公升汽油約可行駛公里假設汽油的價格是元每公升的成本大約是元費用相差將近倍每年開萬公里費用則是萬元若把從燃油車改開電動車等於省下萬多元而且開愈多省愈多就算電動車主全部都使用快充站充電每度電成本大約在到元比起汽油價格依舊相當實惠電動車運匠現身說法開過回不去儘管電動計程車仍十分稀有不過在科技業年輕人比例高的新竹市卻是蓬勃發展電動車計程車司機王先生在幾位朋友的邀約下去年月砸萬重本購入的加入多元計程車的行列目前在大新竹地區服務王先生分享和運匠聚會聊天會發現電動車司機幾乎都是年輕人為主前輩仍以傳統油電車為主就連客人有時候都會不習慣他舉例目前電動車為了降低風阻都會採用隱藏式門把有時候客人就會不知道怎麼開門只是電動車沒有引擎震動噪音開起來安靜舒服而且加速操控也非常靈活不只開車的人感受得出來就連乘客也覺得很舒服目前王先生多數客戶都是採預約制多餘時間才會出門排班唯一缺點就是充電要等王先生說由於多數乘客都是預約搭車所以他都會預留一些時間充電目前他的電動車開了半年平均每度電約是行駛公里續航力約在公里之上連續行駛個小時沒問題目前台灣超充站正快速布建中市區幾乎都找得到快充站且因為競爭激烈快充的價格也在下降王先生表示他目前在新竹離峰時段去快充每度電也僅需元其實非常實惠電費便宜保養費節省更驚人王先生分享他入行前當業務開的是傳統燃油車儘管油耗數據也很優異每公升可以開到公里以上只是油價依舊難以和電動車相提並論保養費更是天差地遠因為使用量大燃油車時代王先生每隔幾個月就去保養一次平均得花到元不等以國產燃油車來說已相當便宜換了電動車以後半年下來跑了萬公里還沒有去保養過未來表定是年去原廠換煞車油相較之下真的很省錢此外目前台灣並不收取燃料稅同時牌照稅免徵會延續到年未來政府是否會有更進一步優惠或是選擇開徵馬力稅仍是未知數電動車最大痛點車價不只貴進步快折價更快在台灣不論家用電動車營業用電動車依舊還是偏少數年台灣汽車全年銷量為萬共賣出萬輛電動車儘管電動車銷量較年成長逾但占比依舊僅約電動車昂貴的價格讓不少計程車司機卻步畢竟台灣現有電動車車價格都在萬元以上譬如豐田的電動車要價萬特斯拉價格則是萬比一般常見計程車都有一倍以上價差想要靠節省油費來回本得開上數年才行美國租車公司赫茲反而回頭要改燃油車但對於大型車隊租車公司來說要顧慮的就不只是行駛成本車價電動車難以預料的折舊成本更是是最大硬傷近期美國知名租車公司赫茲就宣布要拋售旗下萬輛電動車全面改採燃油車汽車達人謝騰輝就分析電動車最大的缺點除了價格貴還有它的進步幅度實在太快加上市場變化太快導致價格下滑更快尤其是近期特斯拉在國際上大規模降價不只車主心裡難受大型車隊更是無法負荷謝騰輝說明當電動車愈來愈普及消費者對電動車的態度從嘗鮮變得更務實也讓營業用電動車面臨更直接的成本考驗心得說明字以上現在電動車越來愈進步如果充電站能普及化我相信未來會選擇電動燃油畢竟台灣的電不貴充電站如果不用排隊就好了現在還是這點麻煩原文及網址連結心得或意見字不含標點符號,"{""文章分類"": ""使用者體驗"",""情緒"": ""正面"",""內容"": ""電動車適合當成計程車，因為電費比汽油便宜、保養費也相對低廉。目前台灣超充站正快速布建中，市區幾乎都找得到快充站且因為競爭激烈快充的價格也在下降。...""}",,
2024-01-25 15:24:55,情報特斯拉雪地打滑,這也蠻慘的旁邊一堆大陸製小車輕鬆開過去連二輪的大陸製摩托車都開過去了就只有看到特斯拉在那邊輪胎空轉打滑一台兩百到四五百萬的豪車特斯拉天氣冷電池會出問題就算了居然連驅動系統在雪地上都這樣不堪用,這也蠻慘的旁邊一堆大陸製小車輕鬆開過去連二輪的大陸製摩托車都開過去了就只有看到特斯拉在那邊輪胎空轉打滑一台兩百到四五百萬的豪車特斯拉天氣冷電池會出問題就算了居然連驅動系統在雪地上都這樣不堪用,"{""文章分類"": ""安全性方面"",""情緒"": ""負面"",}",,
2024-01-25 15:31:11,新聞現代起亞去年業績結伴創新高新能源汽車,原文連結原文內容現代起亞去年業績結伴創新高新能源汽車銷售強勁現代汽車與起亞去年雙雙創下年度歷史最佳業績據現代汽車日消息年現代汽車年總銷量為萬輛年度銷售額共計萬億韓元約合人民幣億元營業利潤為萬億韓元現代汽車年度營業利潤超過萬億韓元尚屬首次年營業利潤率為與年引進新會計標準後創下最佳業績的年銷售額萬億韓元和營業利潤萬億韓元相比年分別增加和去年第四季度現代汽車銷量達萬輛較前一年增加由此帶來的銷售額同比增加達到萬億韓元營業利潤增加達到萬億韓元現代汽車相關人士表示通過擴大主要市場需求銷售得以持續增長但在高利率的外部宏觀經濟變數下經營環境的不確定性仍存起亞日公開的年度業績顯示年總銷量較前一年增加達到萬輛年度銷售額為萬億韓元營業利潤為萬億韓元與引進新會計標準後創下最佳業績的年銷售額萬億韓元和營業利潤萬億韓元相比起亞同樣在年分別進一步增加和起亞的年度營業利潤突破萬億韓元尚屬首次年營業利潤率為首次達到兩位數淨利潤為萬億韓元暴增去年第四季度起亞銷量為萬輛同比增加銷售額也較去年同期增長達到萬億韓元營業利潤同比減少為萬億韓元起亞方面表示去年全球銷售整體增加高收益地區銷售比重擴大高端車型人氣較高受益於價格上漲以及韓元兌美元匯率從而實現有史以來最佳業績去年起亞的全球銷量由新能源汽車主導混合動力汽車銷量同比增加達到萬輛插電式混合動力汽車銷量同比增加達到萬輛電動汽車銷量也增加售出萬輛新能源汽車整體所佔銷售比重上升至心得說明字以上利潤高的車型和豪華品牌銷量增加讓現代汽車集團去年業績創下歷史新高現代汽車年營業利潤率起亞年營業利潤率都屌打特斯拉年營業利潤率,原文連結原文內容現代起亞去年業績結伴創新高新能源汽車銷售強勁現代汽車與起亞去年雙雙創下年度歷史最佳業績據現代汽車日消息年現代汽車年總銷量為萬輛年度銷售額共計萬億韓元約合人民幣億元營業利潤為萬億韓元現代汽車年度營業利潤超過萬億韓元尚屬首次年營業利潤率為與年引進新會計標準後創下最佳業績的年銷售額萬億韓元和營業利潤萬億韓元相比年分別增加和去年第四季度現代汽車銷量達萬輛較前一年增加由此帶來的銷售額同比增加達到萬億韓元營業利潤增加達到萬億韓元現代汽車相關人士表示通過擴大主要市場需求銷售得以持續增長但在高利率的外部宏觀經濟變數下經營環境的不確定性仍存起亞日公開的年度業績顯示年總銷量較前一年增加達到萬輛年度銷售額為萬億韓元營業利潤為萬億韓元與引進新會計標準後創下最佳業績的年銷售額萬億韓元和營業利潤萬億韓元相比起亞同樣在年分別進一步增加和起亞的年度營業利潤突破萬億韓元尚屬首次年營業利潤率為首次達到兩位數淨利潤為萬億韓元暴增去年第四季度起亞銷量為萬輛同比增加銷售額也較去年同期增長達到萬億韓元營業利潤同比減少為萬億韓元起亞方面表示去年全球銷售整體增加高收益地區銷售比重擴大高端車型人氣較高受益於價格上漲以及韓元兌美元匯率從而實現有史以來最佳業績去年起亞的全球銷量由新能源汽車主導混合動力汽車銷量同比增加達到萬輛插電式混合動力汽車銷量同比增加達到萬輛電動汽車銷量也增加售出萬輛新能源汽車整體所佔銷售比重上升至心得說明字以上利潤高的車型和豪華品牌銷量增加讓現代汽車集團去年業績創下歷史新高現代汽車年營業利潤率起亞年營業利潤率都屌打特斯拉年營業利潤率,"{  ""文章分類"": ""性價比方面"",  ""情緒"": ""正面""}",,
2024-01-25 17:40:07,情報特斯拉雪地空轉打滑,東北的后驅車狗都不開所以不是特斯拉有這問題而是後驅車有這問題便宜前驅或四驅就沒這問題其實我覺得台灣的特黑很少了跟中國比真的是小黑見大黑國產電車天下無敵這樣,東北的后驅車狗都不開所以不是特斯拉有這問題而是後驅車有這問題便宜前驅或四驅就沒這問題其實我覺得台灣的特黑很少了跟中國比真的是小黑見大黑國產電車天下無敵這樣,"{""文章分類"": ""性價比方面"",""情緒"": ""正面"",}",,
2024-01-26 09:20:05,討論業務說電動車折舊很高,無關品牌最近想從油車換電動車了基本上已把市面上電車品牌看了一輪每個廠家的業務都有透露說就以現階段來說電動車折價比油車高很多盡量不要把電動車當一般汽車要當產品看心就不會這麼痛了甚至特斯拉還不到年的車二手價快要腰斬了蠻驚訝的其實為何現階段電車的二手折價會遠高於油車呀,無關品牌最近想從油車換電動車了基本上已把市面上電車品牌看了一輪每個廠家的業務都有透露說就以現階段來說電動車折價比油車高很多盡量不要把電動車當一般汽車要當產品看心就不會這麼痛了甚至特斯拉還不到年的車二手價快要腰斬了蠻驚訝的其實為何現階段電車的二手折價會遠高於油車呀,"{""文章分類"": ""性價比方面"",""情緒"": ""負面""}",,
2024-01-26 09:58:20,電車中國電車真的爛嗎,安鄰居買了特斯啦晚上都在車上睡覺吹冷氣早上都跟我說電車很爽而且中國落後特斯拉年所以不用擔心被盤到而且特色拉比起中國車廠來說值好太多了這是真的嗎,安鄰居買了特斯啦晚上都在車上睡覺吹冷氣早上都跟我說電車很爽而且中國落後特斯拉年所以不用擔心被盤到而且特色拉比起中國車廠來說值好太多了這是真的嗎,"{""文章分類"":""性價比方面"",""情緒"":""正面"",}",,
2024-01-26 11:23:19,討論台灣要推廣電動車怎不開放中國製電車最快,台灣推廣電動車弄那些什麼免稅停車免錢是不是太慢了讓國產車自己搞也要一百多萬還拖拖拉拉更何況對應到品牌價值還是讓人卻步要快速推廣應該就開放中國製的電車進口其實就兩家就好中國製的特斯拉和比亞迪這樣電車很快就普及了吧至於油車就繼續保護也沒差了,台灣推廣電動車弄那些什麼免稅停車免錢是不是太慢了讓國產車自己搞也要一百多萬還拖拖拉拉更何況對應到品牌價值還是讓人卻步要快速推廣應該就開放中國製的電車進其實就兩家就好中國製的特斯拉和比亞迪這樣電車很快就普及了吧至於油車就繼續保護也沒差了,"{""文章分類"": ""意見與評估"",""情緒"": ""負面"",""結果"": {""服務方面"": null,""車輛交付方面"": null,""性價比方面"": null,""安全性方面"": null,""使用者體驗"": null}}",,
2024-01-26 17:59:47,電車撞蠍子車統計表是不是說明除了特斯拉,其它車廠要趕上特斯拉電腦實時車況的運算能力還需要投入更多金錢與努力開發行車電腦當然這些研發成本會轉到牌牌的盤子價上吧沒有這些盤子的支持就沒有前進的力量目前他廠的輔駕根本只算是一台安卓娛樂機用越久越怎麼還北七到相信安卓機不看路去撞蠍子沒比較沒傷害牌牌牌特斯拉賞車試駕完大概也能明白作動緩慢的差別吧,其它車廠要趕上特斯拉電腦實時車況的運算能力還需要投入更多金錢與努力開發行車電腦當然這些研發成本會轉到牌牌的盤子價上吧沒有這些盤子的支持就沒有前進的力量目前他廠的輔駕根本只算是一台安卓娛樂機用越久越怎麼還北七到相信安卓機不看路去撞蠍子沒比較沒傷害牌牌牌特斯拉賞車試駕完大概也能明白作動緩慢的差別吧,"{""文章分類"":""性價比方面"",""情緒"":""負面"",}",,
2024-01-27 19:08:36,討論會希望自己車的品牌往上還是往下發展,往下發展車子越做越便宜客群越來越多好處是車友變多應該也會有一些人數紅利但品牌價值變低不再跟歐系豪華車並肩往上發展車子越賣越貴客群越來越少路上能見度越來越低好處是不容易撞車但品牌價值不知道能提升多少感覺現在應該先追上哪一個是大家樂見的,往下發展車子越做越便宜客群越來越多好處是車友變多應該也會有一些人數紅利但品牌價值變低不再跟歐系豪華車並肩往上發展車子越賣越貴客群越來越少路上能見度越來越低好處是不容易撞車但品牌價值不知道能提升多少感覺現在應該先追上哪一個是大家樂見的,"{""文章分類"": ""性價比方面"",""情緒"": ""負面""}",,
2024-01-27 19:47:42,討論會希望自己車的品牌往上還是往下發展,當然是車子越賣越貴這樣二手價才會屹立不搖沒看到特斯拉價格一跌二手價難看的不得了二手特斯拉直接賠到不行我的希望每年都加價萬我樂見的當然是所有品牌車價越來越高特斯拉三菱賓士馬自達保時捷全部品牌車價最好都往上漲這樣路上車越來越少交通越來越順流暢減少塞車,當然是車子越賣越貴這樣二手價才會屹立不搖沒看到特斯拉價格一跌二手價難看的不得了二手特斯拉直接賠到不行我的希望每年都加價萬我樂見的當然是所有品牌車價越來越高特斯拉三菱賓士馬自達保時捷全部品牌車價最好都往上漲這樣路上車越來越少交通越來越順流暢減少塞車,"{""文章分類"":""性價比方面"",""情緒"":""負面"",}",,
2024-01-28 19:08:19,問題,我勁戰仔又想開進口車這裡不能充電但公司可以充電兩台都看過也試開過了而且不只一次猶豫了快年兩台調性舒適使用上差很多但都是喜歡的最近年終下來了決定打算都拿去買車但因為其實只能買到之類的所以還是要貼一下存款最直白的意思就是考量這兩台車開年來說哪台成本最低便宜了萬年就算加不回萬的油錢加上保養肯定可以的所以最後就只有一個問題保值誰贏呢有一派的人說一訂贏另一派的又說才是最保值有答案嗎,我勁戰仔又想開進車這裡不能充電但公司可以充電兩台都看過也試開過了而且不只一次猶豫了快年兩台調性舒適使用上差很多但都是喜歡的最近年終下來了決定打算都拿去買車但因為其實只能買到之類的所以還是要貼一下存款最直白的意思就是考量這兩台車開年來說哪台成本最低便宜了萬年就算加不回萬的油錢加上保養肯定可以的所以最後就只有一個問題保值誰贏呢有一派的人說一訂贏另一派的又說才是最保值有答案嗎,"{""文章分類"": ""性價比方面"",""情緒"": ""中性"",}",,
2024-01-29 07:06:09,問題,這兩台車拿來比價差超多的後續養護跟通勤持有也是差距慎大如果你手上的錢只夠買為什麼不乾脆買我特斯拉辦到好萬含現在剩萬的價值就更別說了,這兩台車拿來比價差超多的後續養護跟通勤持有也是差距慎大如果你手上的錢只夠買為什麼不乾脆買我特斯拉辦到好萬含現在剩萬的價值就更別說了,"{""文章分類"":""性價比方面"",""情緒"":""負面"",}",,
2024-01-29 08:13:30,問題小小孩需求,副教主已經說明和在空間大小上是相似的回想起來當我家大寶出生時我已經擁有一台隨後為了更好地滿足家庭需求我們又添購了一台不久之後我們決定將賣掉用得來的資金為家裡更換了新的冷氣系統在空間運用上的表現確實超越了我添購後發現如果將前置引擎改為的前置儲物箱那麼在空間利用上它就能與匹敵然而有一個明顯的缺點它的後行李箱不是像那樣的設計因此在空間運用上它無法與相提並論雖然可以做到這一點自從小孩出生後老婆會開始抱怨車子太晃這種情況在駕駛休旅車的家庭中似乎更為常見當二寶出生後休旅車主的老婆經常坐在後座的中間位置不僅感到不舒服還經常抱怨駕駛開車太快即使副駕駛座空著也堅持不坐到前面這正是許多家庭紛爭的開端因此我建議直接一次性購買這樣既解決了空間問題也能提供更舒適的駕駛體驗不過改變習慣不再坐在後座中間可能是二寶出生前最大的挑戰這是我經歷過的你未來也會經歷加油以上文章來自潤筆,副教主已經說明和在空間大小上是相似的回想起來當我家大寶出生時我已經擁有一台隨後為了更好地滿足家庭需求我們又添購了一台不久之後我們決定將賣掉用得來的資金為家裡更換了新的冷氣系統在空間運用上的表現確實超越了我添購後發現如果將前置引擎改為的前置儲物箱那麼在空間利用上它就能與匹敵然而有一個明顯的缺點它的後行李箱不是像那樣的設計因此在空間運用上它無法與相提並論雖然可以做到這一點自從小孩出生後老婆會開始抱怨車子太晃這種情況在駕駛休旅車的家庭中似乎更為常見當二寶出生後休旅車主的老婆經常坐在後座的中間位置不僅感到不舒服還經常抱怨駕駛開車太快即使副駕駛座空著也堅持不坐到前面這正是許多家庭紛爭的開端因此我建議直接一次性購買這樣既解決了空間問題也能提供更舒適的駕駛體驗不過改變習慣不再坐在後座中間可能是二寶出生前最大的挑戰這是我經歷過的你未來也會經歷加油以上文章來自潤筆,"{""文章分類"": ""使用者體驗"",""情緒"": ""負面""}",,
