artDate,artTitle,artContent,sentence,LLM,情緒,文章分類
2023-12-19 08:57:51,新聞年大最可靠汽車出爐特斯拉,年大最可靠汽車出爐特斯拉等美國品牌全落榜美國非營利組織消費者報告日前公布年最可靠的汽車品牌豐田旗下的品牌拿下接近分的高分奪得第一反觀美國眾車廠無一擠進前名就連特斯拉也不例外消費者報告每年都會徵詢會員在過去年內對自家汽車的評價以及遇到的問題今年蒐集了超過萬輛車的車主汽車出廠年在年至年之間少部分是較早推出的年車型豐田旗下豪華品牌以分拿下第一豐田高居第至名依序為寶馬旗下本田及本田至名依序為馬自達保時捷寶馬和起亞起亞得分為分反觀美國汽車品牌平均可靠性偏低平均分數為分全都落在名之外其中得分最高的是通用汽車旗下的別克品牌以分位居第電動車巨頭特斯拉也僅排在第位可靠性得分分雪弗蘭可靠性分位居第福特則以分居於第位電動車系表現普遍不佳轎車與平均可靠得分在分與分電動皮卡評價更差僅拿下分主要是因為純電動車驅動系統馬達充電系統與電池方面的問題難解決這份報告的會員反饋範圍涵蓋個問題區域從令人討厭的瑣事如剎車嘎吱作響到內裝損壞再到其他大問題包括變速箱電池充電過保固的引擎等並跟據每個問題的嚴重性量化為可靠性分數最低為分最高為分年最可靠汽車品牌可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分年最不可靠汽車品牌可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分社群開始招人囉歡迎加入非詐騙網址你佛,年大最可靠汽車出爐特斯拉等美國品牌全落榜美國非營利組織消費者報告日前公布年最可靠的汽車品牌豐田旗下的品牌拿下接近分的高分奪得第一反觀美國眾車廠無一擠進前名就連特斯拉也不例外消費者報告每年都會徵詢會員在過去年內對自家汽車的評價以及遇到的問題今年蒐集了超過萬輛車的車主汽車出廠年在年至年之間少部分是較早推出的年車型豐田旗下豪華品牌以分拿下第一豐田高居第至名依序為寶馬旗下本田及本田至名依序為馬自達保時捷寶馬和起亞起亞得分為分反觀美國汽車品牌平均可靠性偏低平均分數為分全都落在名之外其中得分最高的是通用汽車旗下的別克品牌以分位居第電動車巨頭特斯拉也僅排在第位可靠性得分分雪弗蘭可靠性分位居第福特則以分居於第位電動車系表現普遍不佳轎車與平均可靠得分在分與分電動皮卡評價更差僅拿下分主要是因為純電動車驅動系統馬達充電系統與電池方面的問題難解決這份報告的會員反饋範圍涵蓋個問題區域從令人討厭的瑣事如剎車嘎吱作響到內裝損壞再到其他大問題包括變速箱電池充電過保固的引擎等並跟據每個問題的嚴重性量化為可靠性分數最低為分最高為分年最可靠汽車品牌可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分年最不可靠汽車品牌可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分可靠度評分分社群開始招人囉歡迎加入非詐騙網址你佛,"{""文章分類"": ""安全性方面"",""情緒"": ""負面"",}",,
2023-12-19 10:03:52,問題特斯拉車主好奇怪喔,更新中本來就不可能行駛字都寫給你看了手機電腦更新時也不能用啊素質怎麼那麼差不如改開,更新中本來就不可能行駛字都寫給你看了手機電腦更新時也不能用啊素質怎麼那麼差不如改開,"{""文章分類"": ""使用者體驗"",""情緒"": ""負面"",}",,
2023-12-19 10:07:16,討論為什麼電玩模型幾乎沒有特斯拉,極速巔峰裡面有但卻沒有特斯拉的賽車遊戲也沒有風火輪也看不到特斯拉的身影只有官方自己出的模型是特斯拉的版權費比較難喬嗎還是因為普遍認為電動車沒靈魂不配當做車所以沒有,極速巔峰裡面有但卻沒有特斯拉的賽車遊戲也沒有風火輪也看不到特斯拉的身影只有官方自己出的模型是特斯拉的版權費比較難喬嗎還是因為普遍認為電動車沒靈魂不配當做車所以沒有,"{""文章分類"": ""性價比方面"",""情緒"": ""負面"",}",,
2023-12-19 15:40:29,情報納智捷員工開著到特斯拉超充想充電,奇怪了怎麼這個插頭形狀長得不一樣你納智捷員工內測結果自家測試員工連自己車子充電頭規格都不知道會不會也太誇張了一點納智捷回覆這台車其實是內部用車陸續在做相關測試預計月開始陸續交車而兩者充電規格不同納智捷也說未來不排除對應更多充電規格持續做有關的測試驗證,奇怪了怎麼這個插頭形狀長得不一樣你納智捷員工內測結果自家測試員工連自己車子充電頭規格都不知道會不會也太誇張了一點納智捷回覆這台車其實是內部用車陸續在做相關測試預計月開始陸續交車而兩者充電規格不同納智捷也說未來不排除對應更多充電規格持續做有關的測試驗證,"{  ""文章分類"": ""安全性方面"",  ""情緒"": ""中性""}",,
2023-12-19 15:54:16,情報納智捷員工開著到特斯拉超充想充電,如果充電規格是走歐規那特斯拉超充的確是插得進去沒錯啊也不會造成甚麼損壞不過台灣特斯拉應該軟體是有鎖住還沒有開放非特斯拉的車子去用特斯拉超充其他有的國家已經開放了但搞不好那智傑真有要跟台特合作人家員工只是先開測試車去測測看軟體相容性也不是不可能,如果充電規格是走歐規那特斯拉超充的確是插得進去沒錯啊也不會造成甚麼損壞不過台灣特斯拉應該軟體是有鎖住還沒有開放非特斯拉的車子去用特斯拉超充其他有的國家已經開放了但搞不好那智傑真有要跟台特合作人家員工只是先開測試車去測測看軟體相容性也不是不可能,"{""文章分類"": ""安全性方面"",""情緒"": ""正面"",}",,
2023-12-19 19:27:21,情報納智捷員工開著到特斯拉超充想充電,日前傳出裕隆納智捷出產的在低速行駛時發生無預警引擎熄火不正常抖動事件造成行車危險車友們認為無法獲得改善後來車主社團成員狀告納智捷高層甚至還從臉書社團裡肉搜出納智捷人員進行喊話表達不滿納智捷於聲明稿中表示在研發期間引擎與變速箱軟體是委託國際大廠共同開發對於台灣低速與短距離走停的特殊行駛情境未完全掌握較易造成引擎燃燒不完全而引發不正常積碳才導致車輛抖動積碳嚴重時甚至熄火對於納智捷此番的處理態度網友有著兩極看法有人認為納智捷被爆料後才勉勉強強召回很不負責任好不容易起來的品牌卻另也有網友肯定其作為召回代表有擔當負責好的態度值得支持還有車粉喊話納智捷加油别讓支持你的國人失望我信任嚴凱泰的團隊努力未完全掌握啦工作人員也是未完全掌握如何充電啦喜歡買未完全掌握的車就去買吧嘻畢竟用別的品牌的是王八蛋裕隆集團董事長嚴凱泰三年前在尾牙時曾霸氣的說台灣人就是要愛用國貨是台灣人就要用還說那些用蘋果還有另外一個品牌的都是王八蛋未完全掌握問就是未完全掌握啦問就是未完全掌握啦,日前傳出裕隆納智捷出產的在低速行駛時發生無預警引擎熄火不正常抖動事件造成行車危險車友們認為無法獲得改善後來車主社團成員狀告納智捷高層甚至還從臉書社團裡肉搜出納智捷人員進行喊話表達不滿納智捷於聲明稿中表示在研發期間引擎與變速箱軟體是委託國際大廠共同開發對於台灣低速與短距離走停的特殊行駛情境未完全掌握較易造成引擎燃燒不完全而引發不正常積碳才導致車輛抖動積碳嚴重時甚至熄火對於納智捷此番的處理態度網友有著兩極看法有人認為納智捷被爆料後才勉勉強強召回很不負責任好不容易起來的品牌卻另也有網友肯定其作為召回代表有擔當負責好的態度值得支持還有車粉喊話納智捷加油别讓支持你的國人失望我信任嚴凱泰的團隊努力未完全掌握啦工作人員也是未完全掌握如何充電啦喜歡買未完全掌握的車就去買吧嘻畢竟用別的品牌的是王八蛋裕隆集團董事長嚴凱泰三年前在尾牙時曾霸氣的說台灣人就是要愛用國貨是台灣人就要用還說那些用蘋果還有另外一個品牌的都是王八蛋未完全掌握問就是未完全掌握啦問就是未完全掌握啦,"{""文章分類"": ""安全性方面"",""情緒"": ""負面""}",,
2023-12-19 20:32:29,新聞特斯拉車管嚴更新軟體開違規次,原文連結原文內容特斯拉車管嚴更新軟體開違規次禁週記者曹佼人攝影許猛捷報導發佈時間最後更新時間近期特斯拉軟體大更新其中自動輔助駕駛功能安全偵測系統變得相當靈敏車主若沒有大力握方向盤或視線稍微偏移就會被記違規累計次就會被禁用週也讓車主抱怨有些太偏激也造成困擾特斯拉車主葉先生它就提醒我說我已經被停用兩次如果自動輔助駕駛停用次就不再運作了特斯拉車內螢幕上警告駕駛用自動輔助駕駛再兩次違規就會被停用車主開稍微視線偏移或手稍微輕一點沒有用力緊握方向盤就被偵測馬上被跳提醒注意路況特斯拉車主葉先生那天的敏感程度是即便它提醒了我我手趕快放上去但是施滿大的力它還是覺得我手不在上面特斯拉整體更新電腦軟體系統葉先生發現光是天就累計了次違規現在感應超靈敏也讓他很困擾警告頁面寫自動輔助轉向使用不當請保持雙手握在方向盤上時刻注意路況如果再停用次將不再運作電動車達人自動輔助駕駛暫停的這個位置它說為了你的安全它就是不允許你使用有任何手持設備達人自己實測更新版天只是稍微移動身體就被感應記了次現在用貼紙蓋住鏡頭以免反應太靈敏過去偵測只會會亮燈提醒警示頂多單趟被停用更新版後只要累計次就會被禁用週電動車達人當然立意良善希望大家開車可以安全可是有時候像我撿手機我拿起來我也沒有打手機我就是把它放回去而已它就偵測到扣我一次那如果像特斯拉這樣的智能車它沒有我覺得就是跟一般車比較相像一點達人也說更新版本的特斯拉是開過的所有智能車款中要最用力緊握方向盤的車輛主要是配合美國政策防止被濫用機制要改正但矯枉過正也不免造成駕駛困擾心得說明字以上這樣算是矯枉過正過正嗎其它牌子的好像沒有這樣被針對一些駕駛人的行為導致大家一起被針對如果換個駕駛者登入可以嗎,原文連結原文內容特斯拉車管嚴更新軟體開違規次禁週記者曹佼人攝影許猛捷報導發佈時間最後更新時間近期特斯拉軟體大更新其中自動輔助駕駛功能安全偵測系統變得相當靈敏車主若沒有大力握方向盤或視線稍微偏移就會被記違規累計次就會被禁用週也讓車主抱怨有些太偏激也造成困擾特斯拉車主葉先生它就提醒我說我已經被停用兩次如果自動輔助駕駛停用次就不再運作了特斯拉車內螢幕上警告駕駛用自動輔助駕駛再兩次違規就會被停用車主開稍微視線偏移或手稍微輕一點沒有用力緊握方向盤就被偵測馬上被跳提醒注意路況特斯拉車主葉先生那天的敏感程度是即便它提醒了我我手趕快放上去但是施滿大的力它還是覺得我手不在上面特斯拉整體更新電腦軟體系統葉先生發現光是天就累計了次違規現在感應超靈敏也讓他很困擾警告頁面寫自動輔助轉向使用不當請保持雙手握在方向盤上時刻注意路況如果再停用次將不再運作電動車達人自動輔助駕駛暫停的這個位置它說為了你的安全它就是不允許你使用有任何手持設備達人自己實測更新版天只是稍微移動身體就被感應記了次現在用貼紙蓋住鏡頭以免反應太靈敏過去偵測只會會亮燈提醒警示頂多單趟被停用更新版後只要累計次就會被禁用週電動車達人當然立意良善希望大家開車可以安全可是有時候像我撿手機我拿起來我也沒有打手機我就是把它放回去而已它就偵測到扣我一次那如果像特斯拉這樣的智能車它沒有我覺得就是跟一般車比較相像一點達人也說更新版本的特斯拉是開過的所有智能車款中要最用力緊握方向盤的車輛主要是配合美國政策防止被濫用機制要改正但矯枉過正也不免造成駕駛困擾心得說明字以上這樣算是矯枉過正過正嗎其它牌子的好像沒有這樣被針對一些駕駛人的行為導致大家一起被針對如果換個駕駛者登入可以嗎,"{""文章分類"": ""安全性方面"",""情緒"": ""負面"",}",,
2023-12-19 23:26:02,情報納智捷員工開著到特斯拉超充想充電,要知道當初可是經過三高測試高海拔度高溫測試零下度低溫測試以對品質幾近於挑剔的方式做測試還有日本賽道為師國際大廠調教最後再經過高層一圈又一圈不停地開經過這嚴苛的測試之後結果是抖動熄火妳各位沒有覺得哪裡怪怪的嗎,要知道當初可是經過三高測試高海拔度高溫測試零下度低溫測試以對品質幾近於挑剔的方式做測試還有日本賽道為師國際大廠調教最後再經過高層一圈又一圈不停地開經過這嚴苛的測試之後結果是抖動熄火妳各位沒有覺得哪裡怪怪的嗎,"{""文章分類"": ""安全性方面"",""情緒"": ""正面""}",,
2023-12-20 06:58:28,分享集團宣布加入特斯拉充電樁標準,豐田跟大眾陸續加入後基本上應該超過八九成汽車銷售量的車廠已經在北美加入特斯拉的了以下是名單同時國際汽車工程師協會也正式宣佈把納進去正式的充電連結標準表示,豐田跟大眾陸續加入後基本上應該超過八九成汽車銷售量的車廠已經在北美加入特斯拉的了以下是名單同時國際汽車工程師協會也正式宣佈把納進去正式的充電連結標準表示,"{""文章分類"": ""新聞報導"",""情緒"": ""正面"",}",,
2023-12-20 08:51:00,分享集團宣布加入特斯拉充電樁標準,第一時間有點懷疑找了一下有保時捷官方新聞貼重點翻譯福斯集團奧迪保時捷及斯考特汽車宣布旗下未來電動車款將於年起採用北美充電標準充電接口福斯保時捷和奧迪正探索適配器解決方案使現有車輛自年起能接入特斯拉超級充電網絡斯考特汽車的客戶在其車輛上市後將能夠使用特斯拉網絡該協議旨在擴大客戶充電接入點超過個超級充電站福斯集團奧迪保時捷及斯考特汽車今日宣布計劃在北美地區的未來產品中實施北美充電標準並將於年開始為了使擁有組合充電系統充電接口的現有客戶能夠接入特斯拉超級充電網絡這將大大擴展充電供應商的選擇各品牌正在探索現有車輛的適配器解決方案這有可能將客戶充電接入點擴展至超過個超級充電站這是除了和目前已運營的多個直流快速充電插座外的新增加已宣布它將致力於到年在北美提供連接器的充電站同時繼續支持福斯集團依然致力於透過開放標準和互操作性來改善充電體驗,第一時間有點懷疑找了一下有保時捷官方新聞貼重點翻譯福斯集團奧迪保時捷及斯考特汽車宣布旗下未來電動車款將於年起採用北美充電標準充電接福斯保時捷和奧迪正探索適配器解決方案使現有車輛自年起能接入特斯拉超級充電網絡斯考特汽車的客戶在其車輛上市後將能夠使用特斯拉網絡該協議旨在擴大客戶充電接入點超過個超級充電站福斯集團奧迪保時捷及斯考特汽車今日宣布計劃在北美地區的未來產品中實施北美充電標準並將於年開始為了使擁有組合充電系統充電接的現有客戶能夠接入特斯拉超級充電網絡這將大大擴展充電供應商的選擇各品牌正在探索現有車輛的適配器解決方案這有可能將客戶充電接入點擴展至超過個超級充電站這是除了和目前已運營的多個直流快速充電插座外的新增加已宣布它將致力於到年在北美提供連接器的充電站同時繼續支持福斯集團依然致力於透過開放標準和互操作性來改善充電體驗,"{""文章分類"": ""安全性方面"",""情緒"": ""正面"",}",,
